"name";"id";"systemid";"executiontime";"executioninmiliseconds"
"bicing";"143";"7";"2020-08-27T22:30:01.74057Z";"1710"
"bicing";"678";"7";"2020-08-28T05:25:02.046634Z";"2018"
"bicing";"534";"7";"2020-08-28T03:35:03.938865Z";"3895"
"bicing";"196";"7";"2020-08-27T23:10:03.64758Z";"3601"
"bicing";"1523";"7";"2020-08-28T16:25:01.904502Z";"1882"
"bicing";"478";"7";"2020-08-28T02:50:06.010329Z";"5993"
"bicing";"935";"7";"2020-08-28T08:45:06.026044Z";"6004"
"bicing";"421";"7";"2020-08-28T02:05:03.547149Z";"3537"
"bicing";"1409";"7";"2020-08-28T14:55:01.786836Z";"1772"
"bicing";"617";"7";"2020-08-28T04:40:03.295975Z";"3277"
"bicing";"1362";"7";"2020-08-28T14:20:05.545392Z";"5499"
"bicing";"461";"7";"2020-08-28T02:35:04.89393Z";"4875"
"dublin";"1407";"4";"2020-08-28T14:50:18.054438Z";"18041"
"dublin";"1184";"4";"2020-08-28T12:00:05.54808Z";"5530"
"dublin";"1190";"4";"2020-08-28T12:05:05.637472Z";"5628"
"dublin";"1193";"4";"2020-08-28T12:10:03.273753Z";"3248"
"dublin";"30";"4";"2020-08-27T21:00:04.211593Z";"4190"
"dublin";"184";"4";"2020-08-27T23:00:05.443449Z";"5404"
"dublin";"1205";"4";"2020-08-28T12:20:12.156186Z";"12149"
"dublin";"1238";"4";"2020-08-28T12:45:10.52092Z";"10504"
"dublin";"1245";"4";"2020-08-28T12:50:06.65228Z";"6647"
"dublin";"1250";"4";"2020-08-28T12:55:04.066692Z";"4054"
"dublin";"1261";"4";"2020-08-28T13:00:14.355635Z";"14333"
"dublin";"1266";"4";"2020-08-28T13:05:04.887442Z";"4869"
"dublin";"1273";"4";"2020-08-28T13:10:06.00977Z";"5998"
"dublin";"1277";"4";"2020-08-28T13:15:05.538733Z";"5527"
"dublin";"1401";"4";"2020-08-28T14:45:16.975872Z";"16967"
"dublin";"1290";"4";"2020-08-28T13:25:02.838044Z";"2829"
"dublin";"1294";"4";"2020-08-28T13:30:03.108081Z";"3084"
"dublin";"1307";"4";"2020-08-28T13:40:04.241888Z";"4230"
"dublin";"1316";"4";"2020-08-28T13:45:04.211153Z";"4189"
"dublin";"1327";"4";"2020-08-28T13:50:15.39141Z";"15387"
"dublin";"203";"4";"2020-08-27T23:15:04.750899Z";"4739"
"dublin";"1334";"4";"2020-08-28T13:55:17.135454Z";"17124"
"dublin";"1350";"4";"2020-08-28T14:10:04.275189Z";"4265"
"dublin";"1357";"4";"2020-08-28T14:15:04.750157Z";"4724"
"dublin";"1370";"4";"2020-08-28T14:25:12.820175Z";"12798"
"dublin";"1375";"4";"2020-08-28T14:30:05.611233Z";"5597"
"dublin";"210";"4";"2020-08-27T23:20:05.415757Z";"5402"
"dublin";"1380";"4";"2020-08-28T14:35:04.199014Z";"4188"
"dublin";"1389";"4";"2020-08-28T14:40:04.166958Z";"4147"
"dublin";"217";"4";"2020-08-27T23:25:04.475985Z";"4466"
"dublin";"222";"4";"2020-08-27T23:30:05.524979Z";"5501"
"dublin";"231";"4";"2020-08-27T23:35:08.639211Z";"8631"
"dublin";"237";"4";"2020-08-27T23:40:12.227905Z";"12208"
"dublin";"39";"4";"2020-08-27T21:05:05.611635Z";"5589"
"dublin";"242";"4";"2020-08-27T23:45:05.331733Z";"5327"
"dublin";"248";"4";"2020-08-27T23:50:05.895113Z";"5880"
"dublin";"277";"4";"2020-08-28T00:10:04.955585Z";"4937"
"dublin";"289";"4";"2020-08-28T00:20:09.626095Z";"9621"
"dublin";"47";"4";"2020-08-27T21:10:07.1299Z";"7114"
"dublin";"293";"4";"2020-08-28T00:25:04.150489Z";"4145"
"dublin";"300";"4";"2020-08-28T00:30:04.77459Z";"4752"
"dublin";"3";"4";"2020-08-27T20:45:03.939162Z";"3753"
"dublin";"312";"4";"2020-08-28T00:35:15.692427Z";"15688"
"dublin";"319";"4";"2020-08-28T00:40:08.866617Z";"8845"
"dublin";"51";"4";"2020-08-27T21:15:09.083546Z";"9071"
"dublin";"324";"4";"2020-08-28T00:45:06.002644Z";"5987"
"dublin";"339";"4";"2020-08-28T01:00:05.458772Z";"5447"
"dublin";"355";"4";"2020-08-28T01:10:05.405023Z";"5385"
"dublin";"359";"4";"2020-08-28T01:15:04.221373Z";"4195"
"dublin";"372";"4";"2020-08-28T01:25:04.53252Z";"4511"
"dublin";"380";"4";"2020-08-28T01:30:11.866494Z";"11861"
"dublin";"62";"4";"2020-08-27T21:25:05.509529Z";"5487"
